energy meV,q=0.3,q=0.5,q=0.7,q=0.9,q=1.1,q=1.3,q=1.5,q=1.7,q=1.9
-3.22852957350816,0.024972441533317423,0.06544274608355156,0.11841941502073408,0.17784174273363662,0.23845965648791034,0.29626523379760333,0.3487639838405372,0.3948977143738296,0.4346983635372961
-3.22770680858117,0.025173176257290104,0.06588069889035705,0.11900561385564422,0.17834682169441385,0.23865710310508978,0.29611001241287477,0.3484409454271429,0.3948251191012299,0.43545583144921074
-3.226884043654181,0.023826449616281803,0.0625367123295085,0.11349379331287092,0.17118513315374523,0.23088173681792382,0.28898050706241774,0.3431124270931126,0.39209241982200316,0.4355738734975914
-3.2260612787271907,0.024660735141410383,0.0646628272957303,0.1172020933482099,0.17648018774562865,0.2374469151598732,0.2961512577088363,0.34995407440327275,0.3975095563973448,0.4384664034806956
-3.2252385138002007,0.025326468567076453,0.06635638699711388,0.12005865379451616,0.18022139730704972,0.24142005417425202,0.29952008693976356,0.35194133215336615,0.3975633023964791,0.4363141577413148
-3.2244157488732106,0.02435215650775876,0.06384657813286032,0.11570245858440491,0.17419515529225893,0.23433089107126487,0.2922204094580339,0.34533143834583696,0.3924558558648451,0.4333083562286595
-3.2235929839462214,0.023060490185004872,0.06030187409911601,0.10884350897224118,0.16300664035300172,0.21800503008544378,0.27046234026326,0.31855064844298353,0.36169324129549096,0.4000532524223721
-3.2227702190192313,0.024644424950757894,0.06455379398322833,0.11670282873178518,0.174955576194929,0.2340256552389149,0.2900380165059802,0.3407075612202796,0.3851467827412426,0.42350891750590425
-3.2219474540922413,0.024316564248879517,0.06383771447493468,0.11580034922217367,0.1743956421913257,0.2345329077449669,0.2922829641901589,0.3450991161627123,0.39176235810980564,0.4320908848362853
-3.221124689165251,0.024384728699752965,0.06416177822115904,0.11671624574807432,0.17640419839198762,0.23825499771931355,0.29817381754869854,0.353177224616406,0.4015394897871276,0.4425804468439449
-3.220301924238262,0.025059970263649013,0.06578899539984887,0.11933584684307723,0.17969581210266392,0.2415396776097323,0.3005603545533961,0.3537399879774706,0.39944848349697043,0.4372002689490747
-3.219479159311272,0.025311031453235152,0.06619401275865218,0.119478861247613,0.17892342237881698,0.2391927390149936,0.2962055583991753,0.347256379471866,0.39098515619577207,0.427043113597648
-3.218656394384282,0.022639397812259744,0.05928540145895361,0.10720578044776649,0.16088391058975962,0.21554107607494716,0.2675004527418926,0.3143679242338013,0.35499024645980903,0.38909871891652364
-3.2178336294572922,0.02210630515891413,0.05797025287646672,0.10509738177934133,0.1583997563784404,0.21358690840501376,0.2674196857425287,0.31781620156196216,0.36375209928970037,0.40485954357157494
-3.2170108645303026,0.02285238314606341,0.05962941320745519,0.10735044656828145,0.16034303907364517,0.21381388249044514,0.2642327193713153,0.30957584036554,0.3492145618438725,0.3834684023135685
-3.2161880996033125,0.02556105000412723,0.06703382890889942,0.12153270044097884,0.18308328258824522,0.2464331077448483,0.30743558504067947,0.36335348715272964,0.412794376597096,0.45539259219743744
-3.2153653346763225,0.0245131855767243,0.0643283280507121,0.11670860721658564,0.17591013441026201,0.23695612260104698,0.2959984876492081,0.35034491362860753,0.39840275341797,0.439632373273399
-3.214542569749333,0.024057043352179966,0.06308079532622762,0.11428621689269829,0.17193988512095484,0.2311956302209891,0.2884981324399599,0.3415602314393677,0.38921402996891474,0.4311184430201204
-3.213719804822343,0.024917795096003222,0.06544893854534156,0.11887344716576968,0.17941388804787972,0.24204880209233165,0.3028757894060708,0.35925792197346673,0.40978462176514796,0.4539578372191592
-3.212897039895353,0.023750818302440746,0.0622338273588412,0.11259107790802975,0.16896116586831889,0.22619012502824992,0.2803404118853333,0.3288861636909557,0.37053220759222016,0.40498642612725566
-3.212074274968363,0.0250243795474649,0.06545961798107108,0.11816417818306749,0.17684461341717994,0.23595282077753932,0.29117132923218236,0.33970866143953715,0.38033883769608273,0.41311293129784277
-3.2112515100413734,0.026046616599429643,0.06800597933292846,0.12237260744249827,0.1824072501555285,0.2423514303790538,0.29787378688103583,0.3462624542362843,0.38644322184448754,0.41871395883529666
-3.210428745114384,0.023739392800839115,0.06250473832067828,0.11390483748615045,0.17267632567384628,0.23422456545623402,0.2948174181870662,0.35171179522897184,0.4032515843944892,0.44878446103668346
-3.2096059801873937,0.025776734068423124,0.06753538338326198,0.12219991857117071,0.18348282698222898,0.24587698802636918,0.3051185952146424,0.3584192283028044,0.40447057830514505,0.4431988622796515
-3.208783215260404,0.02021003430287787,0.05267357503469136,0.0947220101849572,0.14137758306933093,0.18852180594517198,0.23318292682030917,0.27370364477088305,0.3096964178306388,0.3416365378554027
-3.207960450333414,0.024978848732544898,0.06537950934102847,0.11810642637492495,0.17703234050460914,0.2369372814942944,0.2938756563250514,0.3453677556350831,0.39031969460898963,0.4286060429495954
-3.207137685406424,0.025209080767386267,0.06646824314804982,0.12124866653123972,0.18371702763176936,0.2485706171633264,0.3115040865998606,0.3694766150395764,0.4207737001431418,0.46478661717591174
-3.2063149204794343,0.02544479692757541,0.06665000289196144,0.12045005853074991,0.1803702266380499,0.24074232985062563,0.2973482064435919,0.3476529904087504,0.39067326244024986,0.42656598385451916
-3.2054921555524447,0.02418397932067543,0.06322864884498695,0.11413900067018161,0.17099022969494188,0.22867457534904934,0.2833101434619255,0.3324580715398592,0.37512691663367825,0.4114481768946858
-3.2046693906254546,0.023556939870412383,0.061876438921208414,0.11239158292136225,0.1695659553653236,0.22844848644109517,0.2851090800772115,0.3368941392183747,0.3823874941869356,0.42120429932342074
-3.2038466256984646,0.02287675646587208,0.05999930155126272,0.10879515271138337,0.16399951861392995,0.22107255183875751,0.2764726322537938,0.32784599552282045,0.37391476886271036,0.41424516310226
-3.2030238607714754,0.025729385165431128,0.06746540689820492,0.1222164510802314,0.18379535990461468,0.2467744407419723,0.30694494340170364,0.36160075689554316,0.40952833466976674,0.4506096770168858
-3.2022010958444853,0.02378460852371875,0.062323776529260674,0.11281604563480208,0.169544919785665,0.2276173824502781,0.283372487522016,0.3345486782288527,0.38026865646803937,0.42063279918320673
-3.2013783309174952,0.026440896448183333,0.06930466610695993,0.12542624671105684,0.1883143807357211,0.2523583290552075,0.31338502273662366,0.3688781930907141,0.4178289883132245,0.4602900432298542
-3.200555565990505,0.02216065927610606,0.058462874791045165,0.10695194715860326,0.1630050757750827,0.2223997800754543,0.28152429552088026,0.33770272567370063,0.3892961196533808,0.43543217044396165
-3.199732801063516,0.023783284908426072,0.062014785155472645,0.11144539537025645,0.16586783079923917,0.21986281684987877,0.2693853794476007,0.3122176894484903,0.34791104217691526,0.3771883112191597
-3.198910036136526,0.024046757917945003,0.06313709700594522,0.1145086470865472,0.17223887699285273,0.23100985692733503,0.28657830059214096,0.3359408471897662,0.37744200866230854,0.4106837250724835
-3.198087271209536,0.025709833869258087,0.06750191060350746,0.12245130134102936,0.18434598150711662,0.24767583775735,0.3080129569953866,0.36216432016957634,0.40830313723248185,0.4459143769920688
-3.1972645062825458,0.02402617739190024,0.06281281026209001,0.1133467999205807,0.1697142907861338,0.22684537128538385,0.28093947583267587,0.3296716545357337,0.37205880457784385,0.4080985270145462
-3.1964417413555566,0.021200510584882388,0.05552989230721175,0.1005220073905784,0.15123742249512515,0.20353460706609883,0.25435696601828234,0.30188840807982104,0.3455368800660116,0.38557041686724386
-3.1956189764285665,0.023032895149292257,0.06050243534380364,0.10996249704674807,0.16613797492963087,0.22437874314215567,0.281046091880294,0.3337195373368142,0.38113330481575125,0.42284852201139167
-3.1947962115015764,0.023116309677191693,0.06053897403176643,0.10950303086570339,0.1644426295060915,0.22060324842160237,0.27446076003272785,0.32388951597280463,0.367985172055889,0.40663992217207173
-3.1939734465745864,0.02399802844057477,0.0628798502677303,0.113735153252914,0.17064673889125256,0.2285014815886626,0.28350499227786286,0.333365531101299,0.377050422798519,0.41437293250024076
-3.193150681647597,0.01908461232674409,0.049684465770829765,0.0892195229749683,0.1330148555664264,0.1773296717983013,0.21955830798598078,0.2582420141155985,0.2929108323099631,0.3237231778421213
-3.192327916720607,0.021796480898422066,0.05711903975283213,0.10340192603961465,0.15544319817213342,0.2087716052910893,0.2599447252360787,0.30675464080474574,0.3482576686348903,0.3844222799515374
-3.191505151793617,0.026702078203536893,0.07009163518224712,0.12709990765942317,0.19124436920850857,0.2567727137913954,0.3191553836403879,0.375315780335065,0.42356610858075905,0.4633416045290024
-3.190682386866627,0.026520803841772758,0.06951813766114691,0.12585449216599404,0.18905655048066608,0.2533683089818595,0.31419855414603376,0.3685115884564102,0.41495166952023455,0.4534253645087343
-3.189859621939638,0.024899247804986813,0.06522373201770448,0.11812015284089807,0.17782218830126728,0.23938417155980993,0.2989741650635788,0.3541145673783686,0.4036882878433254,0.4475073810292795
-3.1890368570126477,0.022017121934130728,0.05769898724339541,0.10444636746320414,0.15707509339881437,0.21125134332848947,0.26366318089655816,0.31199727589336446,0.3548143254638121,0.39141898415900434
-3.1882140920856576,0.025816514619272195,0.06741330355096992,0.12136550699306957,0.1810576903681064,0.24084641263121276,0.29648061163968215,0.34524501336539476,0.38602872835263036,0.4190327510200015
-3.1873913271586676,0.023557654545008203,0.061527583198661306,0.11086382014669482,0.16569241160762763,0.2211212721803285,0.27361226599097627,0.3210478755544673,0.36266526830765655,0.39857560877683423
-3.186568562231678,0.02349951017398502,0.0614321640925732,0.11079638237830279,0.16583205042709237,0.22178207890306276,0.27523119689675335,0.3241999037691932,0.3678723574192857,0.40602906137060946
-3.1857457973046883,0.02430466597543898,0.06362125246304333,0.11492828420611004,0.172197908963297,0.2303175822253481,0.28562334886829227,0.3360179882787485,0.38069463064742726,0.41968789343543617
-3.1849230323776982,0.024362907112073437,0.06400158576337996,0.11617415088334258,0.17508940170496323,0.23568942596533857,0.29396403483198363,0.34711034850049793,0.39357079655908456,0.43285550798167827
-3.184100267450708,0.022791632627669547,0.059875873402271025,0.10879660788030496,0.1643652006306114,0.22217341771004728,0.27885998373236587,0.33211312820911176,0.3804902127659868,0.4231567812145296
-3.1832775025237185,0.024492810117256188,0.06402595530294641,0.11543854191158355,0.1725460651871317,0.23006799860907054,0.28404663894148724,0.33206790843392514,0.3732530584117662,0.4077259623175054
-3.182454737596729,0.024240429532045492,0.06311152483265167,0.1132370146398047,0.16848345205646992,0.2239061493418,0.2760211663861801,0.32277584127274045,0.363348956114663,0.39775856175605795
-3.181631972669739,0.02046954041071237,0.05346687798741176,0.0964660454676638,0.14458270393949751,0.1936996616974365,0.2407420455639947,0.2837962441786169,0.322056919560839,0.3555912995865912
-3.1808092077427492,0.0218535437774836,0.05705938491107633,0.1027473395737335,0.15333607434285249,0.20401924776867064,0.25124179516764045,0.2929556471523101,0.3285735940766002,0.3585695801338423
-3.179986442815759,0.024371598453748818,0.06381464846731574,0.11535829913513986,0.17298834258892126,0.23152962951352582,0.28714053064269596,0.3374848418452699,0.3816784561043188,0.4198750664309
-3.1791636778887695,0.026465890337500433,0.069355903231344,0.12547097767786097,0.18818757838690642,0.25161526372477216,0.311368925148926,0.36489512526358736,0.41113190122871923,0.45013545935423727
-3.1783409129617795,0.02554207187738788,0.06671297336322744,0.12014326208438558,0.17934534652686823,0.23876050018282585,0.2943057197034537,0.3437048532218266,0.38621434362403123,0.4221236629816332
-3.17751814803479,0.027314829419128373,0.07168071825599441,0.12994497168505104,0.19548029773789038,0.2624919193150035,0.32654386289047455,0.3847741827062139,0.43589840339359326,0.4797636431361452
-3.1766953831077998,0.024803376418728797,0.06538574265825535,0.11938720363806891,0.1814056381930219,0.2466788178879953,0.31132837991202517,0.372498358664168,0.4283803188627114,0.47788286013421344
-3.17587261818081,0.02535192953780752,0.06634628036351362,0.1197796387220978,0.17930131895868745,0.23955303322692162,0.29664358081973924,0.3482614059210282,0.3935179799472156,0.4325183505306691
-3.1750498532538205,0.024679504346930777,0.06423405918777564,0.11510351172944217,0.17090586059409932,0.2265288580135057,0.27840128841675515,0.32450487856583005,0.36421833338572096,0.3979198418641038
-3.1742270883268304,0.02684115018521781,0.07019720231957272,0.12673488115906137,0.18977908463680448,0.25344942667350034,0.31320123939724165,0.366122500851574,0.41093749408062213,0.44772455233675656
-3.1734043233998404,0.020337494375567915,0.05348475331232051,0.09720588294117313,0.14685696015945085,0.1985086667729498,0.248972794499014,0.29596412302358105,0.3382642536650072,0.3754654333049465
-3.1725815584728507,0.023770000563733875,0.06212167446135055,0.11190780860311687,0.16698074950398262,0.22228556835790292,0.274421559133813,0.3214199979057243,0.3624009871144773,0.39741241309310454
-3.171758793545861,0.02609245836914326,0.06863194753081399,0.12489972149756773,0.1887478429374445,0.25452174789999,0.31777537512816123,0.3756819000529448,0.4269556929117536,0.47140567719970583
-3.170936028618871,0.028578715516900378,0.07512659812347905,0.13649625116141734,0.2059727365886432,0.27758896972774866,0.34654832296862487,0.40968672150114216,0.4653938396500433,0.5131041165634745
-3.170113263691881,0.022079485501849627,0.05772163702556308,0.10436073354218221,0.15692358713256147,0.2112508798978736,0.26439868538537636,0.3144869704786154,0.36059599406400394,0.4026802842665356
-3.169290498764891,0.027852355989882584,0.07286786337529091,0.13151766455015448,0.19677827501560488,0.26261633438892573,0.3246013030884505,0.38005073410221357,0.4279228311230995,0.46844011496890126
-3.1684677338379017,0.021102955087545613,0.055036958712014104,0.0991780063564513,0.14849348717643557,0.19870950898079792,0.2467532647540796,0.29102060565424964,0.33098037437482797,0.36649387053522103
-3.1676449689109116,0.023847325731413998,0.06281578015872752,0.11454574262812958,0.17388339003986752,0.23647458674289742,0.29888523483243495,0.35884544620817305,0.41539053007519555,0.46828902123047067
-3.1668222039839216,0.028883881872615376,0.07540300539293261,0.1355128628343024,0.20122530038440062,0.26538353697989897,0.32270502128242406,0.37033971989668,0.4076705390375794,0.4355348125467893
-3.1659994390569315,0.023715343189668996,0.06232709849857434,0.11291294626939571,0.1694174134538952,0.22676809048424165,0.2813663552262146,0.33117047899308705,0.375480782641505,0.4143955580945166
